IdLugarSalida,Lugar Salida,IdTranspSalidad,Transporte Internacional de Salida,FechaSalida,IdFecSalida,FechaEntrada,IdFecEntrada,IdNacionalidad,Pais,IdDeptoResidencia,Departamento,IdMotivo,Motivo,IdOcupacion,Ocupacion,IdNivelEstudio,Estudio,IdDestino,Destino,IdAlojamiento,Alojamiento,IdLugarIngreso,Lugar Ingreso,IdTranspIngreso,Transporte Internacional de Ingreso,IdTranspLocal,Trasporte Local,Estadia,Gente,GastoTotal,GastoAlojamiento,GastoAlimentacion,GastoTransporteInternac,GatoTransporteLocal,GastoCultural,GastoTours,GastoCompras,GastoResto,Coef,CoefTot
3,Aeropuerto de Carrasco,1,Aereo,2023-01-16,15721,2023-02-11,15747,30,Paraguay,21,Montevideo,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,30,Paraguay,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,26,1,500.0,0.0,345.47,0.0,0.0,0.0,0.0,154.53,0.0,159.08,159.08
8,Paysandú,2,Terrestre Auto,2022-07-07,15528,2022-07-11,15532,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,4,3,1800.0,327.24,301.45,0.0,385.29,0.0,0.0,355.03,430.98,1274.89,3824.66
10,Salto,2,Terrestre Auto,2023-03-28,15792,2023-04-03,15798,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,6,2,600.0,143.12,135.6,0.0,158.37,58.5,0.0,104.41,0.0,596.27,1192.53
7,Fray Bentos,2,Terrestre Auto,2023-04-27,15822,2023-05-02,15827,1,Uruguay,21,Montevideo,10,Compras,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,5,Vivienda Arrendada,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,5,4,1000.0,180.0,227.84,0.0,263.7,117.95,0.0,210.51,0.0,237.38,949.51
8,Paysandú,2,Terrestre Auto,2024-07-10,16262,2024-07-15,16267,1,Uruguay,61,Paysandu,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,5,4,650.0,147.77,136.52,0.0,168.91,70.67,0.0,126.13,0.0,580.02,2320.08
4,Chuy,3,Terrestre Bus,2023-11-28,16037,2023-12-05,16044,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,20,Brasil,5,Vivienda Arrendada,4,Chuy,3,Terrestre Bus,3,Taxi - Bus,7,2,1587.86,893.11,694.76,412.14,0.0,0.0,0.0,0.0,0.0,66.37,132.74
10,Salto,3,Terrestre Bus,2019-02-27,14302,2019-03-14,14317,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,30,Paraguay,6,Vivienda Familiares / Amigos,10,Salto,3,Terrestre Bus,4,Auto familiares / amigos,15,2,2963.17,0.0,573.17,580.0,0.0,200.0,0.0,300.0,1890.0,224.06,448.12
10,Salto,2,Terrestre Auto,2023-10-24,16002,2023-10-27,16005,1,Uruguay,60,Salto,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,3,4,800.0,100.89,200.0,0.0,104.44,81.23,0.0,200.0,113.44,504.47,2017.89
3,Aeropuerto de Carrasco,1,Aereo,2024-02-15,16116,2024-03-01,16131,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,20,Brasil,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,15,1,104.58,0.0,0.0,710.28,0.0,0.0,0.0,104.58,0.0,276.48,276.48
1,Colonia,5,Maritimo - Fluvial,2022-04-29,15459,2022-05-05,15465,1,Uruguay,20,Canelones,2,Visita familiares / amigos,1,"Jubilado, Pensionista",7.0,Otros,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,4,Auto familiares / amigos,6,1,294.42,0.0,165.55,122.16,0.0,0.0,0.0,128.87,0.0,449.77,449.77
16,Bella Unión,2,Terrestre Auto,2024-10-13,16357,2024-10-18,16362,1,Uruguay,61,Paysandu,1,"Ocio, Recreo, Vacaciones",26,Profesional independiente,,,20,Brasil,30,Vivienda arrendada X plataforma,16,Bella Unión,2,Terrestre Auto,1,Auto propio,5,5,1800.0,370.0,339.28,0.0,122.04,477.68,0.0,404.81,86.19,211.54,1057.72
7,Fray Bentos,3,Terrestre Bus,2019-05-03,14367,2019-05-06,14370,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,7,Fray Bentos,3,Terrestre Bus,3,Taxi - Bus,3,2,1000.0,230.97,128.32,124.76,209.08,0.0,0.0,201.32,230.31,129.47,258.93
3,Aeropuerto de Carrasco,1,Aereo,2017-05-05,13639,2017-05-16,13650,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,11,2,2382.0,450.0,506.0,600.0,20.0,160.0,0.0,300.0,946.0,131.68,263.35
3,Aeropuerto de Carrasco,1,Aereo,2017-06-28,13693,2017-07-08,13703,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,10,2,2424.0,1052.48,756.47,76.0,0.0,450.59,0.0,0.0,164.45,106.2,212.39
8,Paysandú,2,Terrestre Auto,2023-04-08,15803,2023-04-10,15805,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,14,"Jefe, Capataz, Encargado",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,2,2,500.0,0.0,71.11,0.0,83.05,92.03,0.0,164.26,89.54,769.22,1538.44
1,Colonia,5,Maritimo - Fluvial,2025-04-08,16534,2025-04-14,16540,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",,,10,Argentina,30,Vivienda arrendada X plataforma,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,6,2,600.0,200.0,199.81,200.0,200.19,0.0,0.0,0.0,0.0,244.41,488.81
8,Paysandú,2,Terrestre Auto,2025-08-13,16661,2025-08-18,16666,1,Uruguay,11,Saqn Jose,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,2,Appart Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,5,4,1596.51,350.0,300.0,0.0,100.0,100.0,0.0,200.0,546.51,165.52,662.09
7,Fray Bentos,3,Terrestre Bus,2019-07-03,14428,2019-07-08,14433,1,Uruguay,20,Canelones,2,Visita familiares / amigos,2,Ama de casa,4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,5,1,402.03,0.0,143.58,183.79,0.0,45.09,0.0,71.23,142.13,166.27,166.27
10,Salto,2,Terrestre Auto,2023-01-02,15707,2023-01-03,15708,1,Uruguay,60,Salto,7,Otros,15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,1,1,165.03,0.0,30.47,0.0,35.55,0.0,0.0,99.02,0.0,79.35,78.43
8,Paysandú,2,Terrestre Auto,2023-03-27,15791,2023-03-29,15793,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,1,"Jubilado, Pensionista",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,2,2,587.52,0.0,101.56,0.0,119.93,131.44,0.0,234.59,0.0,553.19,1106.38
16,Bella Unión,2,Terrestre Auto,2022-05-27,15487,2022-06-02,15493,1,Uruguay,60,Salto,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,20,Brasil,1,Hotel,16,Bella Unión,2,Terrestre Auto,1,Auto propio,6,2,1200.0,378.16,335.47,0.0,83.31,0.0,0.0,327.36,75.7,359.58,719.17
8,Paysandú,2,Terrestre Auto,2022-12-08,15682,2022-12-08,15682,1,Uruguay,61,Paysandu,10,Compras,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,11,Otros,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,2,48.24,0.0,0.0,0.0,0.0,0.0,0.0,48.24,0.0,79.35,78.43
7,Fray Bentos,3,Terrestre Bus,2019-09-14,14501,2019-09-18,14505,1,Uruguay,13,Soriano,1,"Ocio, Recreo, Vacaciones",18,"Trabajador Agro, Pesca",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,4,2,708.72,0.0,182.94,155.35,0.0,0.0,0.0,212.82,312.95,196.53,393.06
16,Bella Unión,2,Terrestre Auto,2024-08-27,16310,2024-09-01,16315,1,Uruguay,51,Artigas,2,Visita familiares / amigos,25,Trabajador dependiente,,,20,Brasil,6,Vivienda Familiares / Amigos,16,Bella Unión,2,Terrestre Auto,1,Auto propio,5,4,600.0,0.0,232.91,0.0,89.19,0.0,0.0,277.9,0.0,265.46,1061.86
3,Aeropuerto de Carrasco,1,Aereo,2019-10-10,14527,2019-10-26,14543,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",3,Estudiante,5.0,Terciaria incompleta,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,16,2,1594.18,0.0,514.01,0.0,200.0,300.0,0.0,500.0,80.17,205.41,410.81
10,Salto,2,Terrestre Auto,2023-03-15,15779,2023-03-20,15784,1,Uruguay,60,Salto,6,Religion y Peregrinaciones,1,"Jubilado, Pensionista",4.0,Secundaria completa,10,Argentina,11,Otros,10,Salto,2,Terrestre Auto,1,Auto propio,5,5,550.0,0.0,200.0,0.0,50.0,150.0,0.0,150.0,0.0,299.89,1499.44
3,Aeropuerto de Carrasco,1,Aereo,2017-06-12,13677,2017-07-22,13717,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",3.0,Secundaria incompleta,40,Europa,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,40,1,2881.75,0.0,754.31,0.0,0.0,0.0,0.0,1177.56,949.87,106.2,106.2
2,Puerto de montevideo,5,Maritimo - Fluvial,2017-04-11,13615,2017-04-17,13621,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",6.0,Terciaria completa,10,Argentina,6,Vivienda Familiares / Amigos,2,Puerto de montevideo,5,Maritimo - Fluvial,0,Sin Datos,6,2,436.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,436.0,157.33,314.66
8,Paysandú,3,Terrestre Bus,2019-10-18,14535,2019-10-20,14537,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,8,Paysandú,3,Terrestre Bus,3,Taxi - Bus,2,1,165.75,45.72,42.76,65.22,42.64,0.0,0.0,0.0,34.64,294.69,294.69
7,Fray Bentos,3,Terrestre Bus,2018-09-14,14136,2018-09-18,14140,1,Uruguay,12,Rio Negro,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,3,Taxi - Bus,4,2,458.47,0.0,76.07,176.47,10.65,30.43,0.0,91.28,250.05,172.66,345.33
3,Aeropuerto de Carrasco,1,Aereo,2024-10-21,16365,2024-10-29,16373,1,Uruguay,20,Canelones,2,Visita familiares / amigos,24,Trabajador Independiente,,,31,Chile,30,Vivienda arrendada X plataforma,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,8,2,3000.0,500.0,1150.38,1200.0,0.0,495.4,0.0,400.0,454.22,266.01,532.01
1,Colonia,5,Maritimo - Fluvial,2018-11-09,14192,2018-11-12,14195,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,1,299.98,0.0,74.11,125.02,37.52,68.4,0.0,119.96,0.0,271.68,271.68
7,Fray Bentos,2,Terrestre Auto,2024-06-14,16236,2024-06-17,16239,1,Uruguay,13,Soriano,2,Visita familiares / amigos,25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,3,2,380.0,0.0,106.07,0.0,110.6,0.0,0.0,163.33,0.0,177.21,354.41
10,Salto,2,Terrestre Auto,2023-01-25,15730,2023-01-27,15732,1,Uruguay,60,Salto,10,Compras,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,2,2,1200.0,185.98,174.99,0.0,209.1,0.0,0.0,404.19,225.73,79.35,78.43
16,Bella Unión,2,Terrestre Auto,2022-07-28,15549,2022-08-05,15557,1,Uruguay,51,Artigas,1,"Ocio, Recreo, Vacaciones",14,"Jefe, Capataz, Encargado",5.0,Terciaria incompleta,20,Brasil,2,Appart Hotel,16,Bella Unión,2,Terrestre Auto,1,Auto propio,8,4,1200.0,400.0,350.0,0.0,52.72,190.69,0.0,155.89,50.69,369.17,1476.68
8,Paysandú,2,Terrestre Auto,2022-04-01,15431,2022-04-04,15434,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,3,4,291.62,0.0,121.51,0.0,72.91,48.6,0.0,25.37,23.23,733.38,2933.52
7,Fray Bentos,2,Terrestre Auto,2024-04-08,16169,2024-04-10,16171,1,Uruguay,13,Soriano,2,Visita familiares / amigos,99,Otros,,,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,2,2,200.0,0.0,45.7,0.0,48.74,0.0,0.0,105.56,0.0,265.12,530.23
8,Paysandú,2,Terrestre Auto,2017-03-17,13590,2017-03-22,13595,1,Uruguay,41,Flores,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",3.0,Secundaria incompleta,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,0,Sin Datos,5,4,1250.0,650.0,400.0,0.0,28.64,54.42,0.0,0.0,116.95,143.64,574.56
3,Aeropuerto de Carrasco,1,Aereo,2022-03-22,15421,2022-03-26,15425,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,4,2,556.56,148.2,135.94,0.0,33.19,0.0,0.0,239.23,0.0,168.18,336.35
3,Aeropuerto de Carrasco,1,Aereo,2023-08-26,15943,2023-09-04,15952,1,Uruguay,10,Colonia,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,32,Resto Sud America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,9,4,2000.0,561.32,482.42,0.0,133.12,0.0,0.0,823.14,0.0,225.42,901.66
4,Chuy,3,Terrestre Bus,2017-03-09,13582,2017-03-18,13591,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",5.0,Terciaria incompleta,20,Brasil,6,Vivienda Familiares / Amigos,4,Chuy,3,Terrestre Bus,0,Sin Datos,9,1,442.0,0.0,180.0,290.0,0.0,87.0,0.0,49.0,126.0,61.31,61.31
10,Salto,2,Terrestre Auto,2017-09-09,13766,2017-09-11,13768,1,Uruguay,51,Artigas,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,0,Sin Datos,2,1,458.0,110.0,80.0,0.0,40.0,0.0,0.0,200.0,28.0,112.19,112.19
13,Rivera,2,Terrestre Auto,2023-10-31,16009,2023-11-06,16015,1,Uruguay,41,Flores,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",7.0,Otros,20,Brasil,12,"Cabañas, Bungalows",13,Rivera,2,Terrestre Auto,1,Auto propio,6,4,2800.0,750.28,591.13,0.0,177.26,693.56,0.0,587.77,0.0,44.97,179.89
4,Chuy,2,Terrestre Auto,2017-09-21,13778,2017-09-25,13782,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,20,Brasil,2,Appart Hotel,13,Rivera,2,Terrestre Auto,0,Sin Datos,4,4,680.0,300.0,200.0,0.0,120.0,0.0,0.0,0.0,60.0,45.09,180.36
7,Fray Bentos,3,Terrestre Bus,2017-11-16,13834,2017-11-20,13838,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,3,Taxi - Bus,4,1,309.69,173.7,0.0,123.16,41.83,0.0,0.0,94.16,0.0,65.32,65.32
2,Puerto de montevideo,5,Maritimo - Fluvial,2024-09-04,16318,2024-09-12,16326,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",99,Otros,,,10,Argentina,30,Vivienda arrendada X plataforma,2,Puerto de montevideo,5,Maritimo - Fluvial,1,Auto propio,8,3,2000.0,500.0,344.8,600.0,351.66,200.0,0.0,199.1,404.44,207.89,623.66
3,Aeropuerto de Carrasco,1,Aereo,2018-10-21,14173,2018-11-16,14199,1,Uruguay,20,Canelones,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,33,Centro y Norte America,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,26,1,4100.0,0.0,945.09,900.0,120.0,489.84,0.0,2000.0,545.07,174.62,174.62
1,Colonia,5,Maritimo - Fluvial,2018-05-04,14003,2018-05-09,14008,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",2.0,Primaria completa,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,5,2,528.75,0.0,173.94,276.1,81.9,109.49,0.0,163.42,0.0,280.93,561.87
7,Fray Bentos,2,Terrestre Auto,2024-02-10,16111,2024-02-15,16116,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",26,Profesional independiente,,,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,5,2,900.0,208.79,196.76,0.0,210.8,101.86,0.0,181.79,0.0,337.97,675.95
3,Aeropuerto de Carrasco,1,Aereo,2023-07-06,15892,2023-07-21,15907,1,Uruguay,11,Saqn Jose,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,15,5,6000.0,1300.0,1644.17,2500.0,502.89,771.63,393.06,1000.0,388.25,300.86,1504.29
3,Aeropuerto de Carrasco,1,Aereo,2018-12-26,14239,2019-01-15,14259,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",4.0,Secundaria completa,33,Centro y Norte America,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,20,2,3153.3,0.0,958.75,1700.0,0.0,694.55,0.0,1500.0,0.0,267.57,535.14
8,Paysandú,2,Terrestre Auto,2024-09-29,16343,2024-10-04,16348,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",27,Profesional dependiente,,,10,Argentina,2,Appart Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,5,4,842.46,240.7,240.7,0.0,48.14,60.18,0.0,115.96,136.78,211.54,846.18
7,Fray Bentos,2,Terrestre Auto,2018-01-18,13897,2018-01-23,13902,1,Uruguay,11,Saqn Jose,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,5,3,1500.0,780.0,201.58,0.0,53.74,150.0,0.0,0.0,314.68,274.31,822.93
1,Colonia,5,Maritimo - Fluvial,2019-08-09,14465,2019-08-16,14472,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,4,Auto familiares / amigos,7,3,500.64,0.0,208.6,175.22,0.0,42.47,0.0,66.49,183.08,278.24,834.71
7,Fray Bentos,2,Terrestre Auto,2024-03-08,16138,2024-03-16,16146,1,Uruguay,13,Soriano,1,"Ocio, Recreo, Vacaciones",26,Profesional independiente,,,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,8,3,2000.0,600.0,213.96,0.0,39.24,400.0,0.0,500.0,246.81,297.73,893.19
10,Salto,3,Terrestre Bus,2017-08-10,13736,2017-08-17,13743,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,30,Paraguay,1,Hotel,10,Salto,3,Terrestre Bus,0,Sin Datos,7,2,1290.0,602.76,278.59,574.0,44.65,150.0,0.0,200.0,14.0,112.18,224.36
7,Fray Bentos,3,Terrestre Bus,2019-06-12,14407,2019-06-17,14412,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,3,Taxi - Bus,5,2,397.16,0.0,141.84,153.19,28.37,0.0,0.0,76.41,150.54,131.62,263.25
2,Puerto de montevideo,5,Maritimo - Fluvial,2023-09-14,15962,2023-09-21,15969,1,Uruguay,20,Canelones,2,Visita familiares / amigos,14,"Jefe, Capataz, Encargado",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,2,Puerto de montevideo,5,Maritimo - Fluvial,4,Auto familiares / amigos,7,2,681.59,0.0,262.15,204.48,0.0,131.08,0.0,262.15,26.22,125.91,251.83
7,Fray Bentos,2,Terrestre Auto,2022-01-06,15346,2022-01-13,15353,1,Uruguay,13,Soriano,2,Visita familiares / amigos,11,"Patron, Com, Ind, Prod Agrop",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,7,4,898.57,314.5,269.57,0.0,109.09,31.32,0.0,55.09,119.0,113.37,453.49
3,Aeropuerto de Carrasco,1,Aereo,2018-10-11,14163,2018-10-29,14181,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",4.0,Secundaria completa,40,Europa,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,18,2,6635.21,3974.4,863.73,4784.0,294.4,0.0,0.0,1355.47,147.2,240.23,480.46
3,Aeropuerto de Carrasco,1,Aereo,2022-07-11,15532,2022-07-21,15542,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,40,Europa,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,10,2,6700.0,0.0,1947.12,3913.18,1006.44,755.61,145.92,2844.91,0.0,472.98,945.97
1,Colonia,5,Maritimo - Fluvial,2017-06-20,13685,2017-06-27,13692,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,0,Sin Datos,7,1,864.0,284.13,162.36,36.0,89.3,0.0,0.0,149.61,178.6,220.19,220.19
7,Fray Bentos,2,Terrestre Auto,2018-01-10,13889,2018-01-11,13890,1,Uruguay,12,Rio Negro,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",5.0,Terciaria incompleta,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,1,1,125.0,60.0,45.0,0.0,20.0,0.0,0.0,0.0,0.0,274.31,274.31
7,Fray Bentos,2,Terrestre Auto,2022-10-12,15625,2022-10-17,15630,1,Uruguay,12,Rio Negro,3,Trabajo / Profesion,14,"Jefe, Capataz, Encargado",4.0,Secundaria completa,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,5,2,940.0,360.0,280.0,0.0,100.0,0.0,0.0,81.48,118.52,423.45,846.89
5,Carmelo,5,Maritimo - Fluvial,2024-05-27,16218,2024-05-29,16220,1,Uruguay,10,Colonia,3,Trabajo / Profesion,24,Trabajador Independiente,,,10,Argentina,1,Hotel,5,Carmelo,5,Maritimo - Fluvial,3,Taxi - Bus,2,1,230.08,80.34,73.07,119.92,76.67,0.0,0.0,0.0,0.0,7.14,7.14
7,Fray Bentos,2,Terrestre Auto,2025-08-23,16671,2025-08-26,16674,1,Uruguay,13,Soriano,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,3,4,1398.5,279.7,399.57,0.0,199.79,128.83,0.0,229.92,160.69,112.68,450.74
1,Colonia,5,Maritimo - Fluvial,2018-12-15,14228,2018-12-20,14233,1,Uruguay,30,Lavalleja,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,5,4,620.85,0.0,186.25,270.07,128.11,51.71,0.0,84.9,169.87,243.4,973.6
4,Chuy,2,Terrestre Auto,2017-09-01,13758,2017-09-04,13761,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,20,Brasil,5,Vivienda Arrendada,4,Chuy,2,Terrestre Auto,0,Sin Datos,3,5,700.0,248.31,170.27,125.0,0.0,0.0,0.0,281.42,0.0,89.44,447.18
